pEtaBin,jEtaBin,pPtL,pPtR,b_value,b_error,b_xs,b_xs_err,c_value,c_error,c_xs,c_xs_err,l_value,l_error,l_xs,l_xs_err,fake_value,fake_error,fake_xs,fake_xs_err
1,0,250,300,1426.0889738465605,39.726458425998544,1.5283902466133805e-05,4.257625765594132e-07,6160.792598576897,157.62366813566723,6.602740426268771e-05,1.6893088820690843e-06,38894.829206204515,173.443942714046,0.0004168497105907247,1.8588603883760204e-06,3779.2850275421147,79.04109864698057,4.050394106678536e-05,8.471115510261929e-07
1,0,300,400,778.246740249432,26.393869858479604,4.170373479740083e-06,1.4143624276567575e-07,4041.4154807850105,112.38632639807315,2.165664315699538e-05,6.022421050497669e-07,23547.970971220493,131.0688127724352,0.00012618598776088986,7.023555288288031e-07,1899.3601819062872,58.314420370641756,1.0178059118574073e-05,3.1248818610174284e-07
1,0,400,500,222.1064721954275,14.04924063265318,1.1901970074755028e-06,7.528535297960262e-08,1083.0731625543185,61.15237587490719,5.803840042153066e-06,3.2769587507693555e-07,5352.996067619984,66.97808850770843,2.8684980846049392e-05,3.589139916560481e-07,336.8055858391865,25.798766057643405,1.8048325940457937e-06,1.382472732777928e-07
1,0,500,600,50.29174927266542,7.220111905634866,2.6949727710936534e-07,3.869025291691513e-08,396.94918120006776,32.60835388547946,2.1271227394421605e-06,1.747376599590997e-07,1443.4130214731197,35.27488126603282,7.734785221372977e-06,1.8902672086450918e-07,82.32033892323015,12.753929665094375,4.411281673709585e-07,6.834419893712972e-08
1,0,600,800,33.86326869961467,5.605356208905645,9.073117201680983e-08,1.5018648758248734e-08,128.11125646545315,21.511694358041304,3.432534688474694e-07,5.763711880521127e-08,661.8150021048681,22.87808134943009,1.7732266584166288e-06,6.129813257966234e-08,37.21107304098938,8.034551653791912,9.970107431036332e-08,2.1527286531156186e-08
1,0,800,1000,1.7158117648429585,1.144872986028135,4.597241151330555e-09,3.0675026901316067e-09,10.126875228627101,5.811596335653002,2.7133330409175506e-08,1.5571235945937914e-08,87.90398152882491,6.945043389232616,2.3552455434241768e-07,1.860812469115962e-08,2.260233696412882,1.4875937680903943,6.055931993055373e-09,3.985767802305503e-09
1,1,210,230,562.247911861644,26.961845354701722,2.2596790253649416e-05,1.0835988030871498e-06,3649.262868618372,129.44095265739293,0.00014666417763929768,5.202242633053005e-06,24940.705061479977,143.54134751876882,0.0010023690069143009,5.768938673099042e-06,1691.8467060832563,64.78689804682688,6.799545956890736e-05,2.603790810892271e-06
1,1,230,250,386.09841005532627,21.694463756560907,1.551732715271453e-05,8.719022993775725e-07,2397.8136165649985,94.40468778626541,9.636832830816624e-05,3.7941322392895603e-06,16607.57061128043,109.01495129399518,0.0006674596415719961,4.38131994256014e-06,1288.7680173906735,50.26622338023128,5.1795693608115883e-05,2.0202036905842386e-06
1,1,250,300,461.2854455636742,24.543336434628003,7.4156401406279006e-06,3.9455949152516547e-07,2788.8642270383293,122.70213075432548,4.483387392271815e-05,1.972563528533761e-06,21053.973246185327,134.4539622295033,0.00033846437303768426,2.1614863615677238e-06,1380.1344305111202,50.92617054880361,2.2187086934543538e-05,8.186908088303016e-07
1,1,300,400,301.17333958099005,19.11907298471931,2.4208363040314674e-06,1.5367942609139636e-07,1094.212373706935,87.93685274872325,8.795297227422296e-06,7.068378824385674e-07,11301.465908370294,97.90937130749535,9.084137061341555e-05,7.869971521909652e-07,690.3897410783198,35.123207386735885,5.549364201554229e-06,2.823209241366839e-07
1,1,400,500,53.19330597363955,7.774974500926813,4.2756867660197305e-07,6.249537412889452e-08,265.3287360289645,33.71773481174549,2.1327167855406088e-06,2.710237122433902e-07,1919.8811291517136,37.612787999007764,1.5432036392535846e-05,3.023322144334465e-07,80.59348581979295,12.865616636413534,6.478117771395025e-07,1.034140401355333e-07
1,1,500,600,6.863753256313907,2.847072211357961,5.51709626353916e-08,2.2884813705766482e-08,84.91191584257595,21.039755024350157,6.825233893629385e-07,1.6911790021566126e-07,373.83921794251984,21.911727700054257,3.0049258407967907e-06,1.7612683106061836e-07,14.387954797412725,5.99121050686544,1.1565061954952321e-07,4.8157449528212155e-08
1,1,600,800,2.9680999487201736,1.4888135689052817,1.1928818334073527e-08,5.983554093059662e-09,15.8277223324634,7.969169706972572,6.361174745059593e-08,3.202815920968843e-08,101.17176189950465,9.363214479916046,4.06610150968037e-07,3.763083672503893e-08,7.02980528737055,3.3982534430603386,2.8252845809020542e-08,1.3657608798816235e-08
1,1,800,1000,0.0,0.19580710361000303,0.0,7.869503749332966e-10,7.875715054075916e-13,1.2867261804095378,3.165256418386768e-21,5.17136320103376e-09,5.330925651611806,1.1676800735647623,2.1425034449379006e-08,4.6929159093438826e-09,0.6699859429169424,0.6341245986849913,2.692679066581071e-09,2.5485520264040457e-09
